	amir_1_mix_1	amir_1_mix_5	amir_1_mix_7	amir_1_mix_8	amir_1_mix_10
WBGene00004825	1481.87097058717	1384.17417787011	1644.04239945575	1524.90391678871	1244.01941814687
WBGene00004826	47.8835857842792	37.2125559100942	43.9985237452258	47.3940611278541	25.6687868151159
WBGene00004827	131.049813725396	150.843753421275	157.750804647517	118.485152819635	95.3412081704304
WBGene00004829	403.230196078141	419.305763915526	299.404588412634	375.597934438244	335.527713369015
WBGene00004830	2.52018872548838	3.32254963482984	8.5850778039465	4.73940611278541	1.83348477250828
WBGene00004831	3.78028308823257	1.32901985393194	1.07313472549331	3.55455458458906	2.75022715876242
WBGene00004854	1.26009436274419	3.98705956179581	4.29253890197325	2.3697030563927	5.50045431752483
WBGene00004855	254.539061274326	291.055348011094	280.088163353755	284.364366767124	214.517718383468
WBGene00004856	10.0807549019535	21.264317662911	26.8283681373328	13.0333668101599	14.6678781800662
WBGene00004857	13.8610379901861	25.2513772247068	30.0477723138127	18.9576244511416	27.5022715876242
WBGene00004858	35.2826421568373	47.8447147415497	46.1447931962124	52.1334672406395	59.588255106519
WBGene00004859	18.9014154411628	58.4768735730052	41.8522542942392	59.2425764098176	64.1719670377897
WBGene00004860	40.3230196078141	44.5221651067199	34.340311215786	37.9152489022833	54.0878007889942
WBGene00004862	65.5249068626978	73.0960919662565	89.0701822159449	77.0153493327629	64.1719670377897
WBGene00004873	787.558976715118	995.43587059502	902.506304139876	990.53587757215	776.480801157255
WBGene00004874	444.813310048699	530.278921718842	449.643449981698	443.134471545436	511.542251529809
WBGene00004875	380.548497548745	386.080267567227	330.52549545194	436.025362376258	363.029984956639
WBGene00004876	85.6864166666049	85.0572706516439	104.094068372851	79.3850523891556	103.591889646718
WBGene00004878	2.52018872548838	3.98705956179581	3.21940417647994	7.10910916917811	0.916742386254139
WBGene00004879	108.368115196	102.334528752759	107.313472549331	77.0153493327629	110.925828736751
WBGene00004880	567.042463234885	584.768735730052	507.592725158337	491.713384201486	668.305199579267
WBGene00004881	933.729922793444	1049.92568460623	859.580915120143	827.026366681054	887.406629894006
WBGene00004882	1359.64181740098	1311.07808590385	1369.31990972947	1284.37905656485	1428.28463778395
WBGene00004883	16.3812267156745	9.96764890448952	16.0970208823997	26.0667336203197	11.0009086350497
